time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,city
1637762400,2021-11-24 15:00,8.4,47.1,1,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",4.0,6.5,179,S,1018.0,30.06,0.0,0.0,78,86,7.5,45.5,7.5,45.5,8.4,47.1,4.8,40.6,0,0,0,0,10.0,6.0,5.6,9.0,Amsterdam
1637766000,2021-11-24 16:00,8.0,46.3,1,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",4.0,6.5,176,S,1017.0,30.04,0.0,0.0,80,84,7.0,44.6,7.0,44.6,8.0,46.3,4.7,40.4,0,2,0,0,10.0,6.0,5.8,9.4,Amsterdam
1637769600,2021-11-24 17:00,7.5,45.6,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",4.0,6.5,173,S,1017.0,30.02,0.0,0.0,81,82,6.5,43.7,6.5,43.7,7.5,45.6,4.5,40.2,0,2,0,0,10.0,6.0,6.0,9.7,Amsterdam
1637773200,2021-11-24 18:00,7.1,44.8,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",4.0,6.5,171,S,1016.0,30.0,0.0,0.0,83,80,6.0,42.8,6.0,42.8,7.1,44.8,4.4,39.9,0,0,0,0,10.0,6.0,6.3,10.1,Amsterdam
1637776800,2021-11-24 19:00,6.4,43.6,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/119.png', 'code': 1006}",4.4,7.1,169,S,1015.0,29.98,0.0,0.0,84,72,5.1,41.1,5.1,41.1,6.4,43.6,3.9,39.0,0,2,0,0,10.0,6.0,7.2,11.5,Amsterdam
1637780400,2021-11-24 20:00,5.8,42.4,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.8,7.7,167,SSE,1015.0,29.97,0.0,0.0,84,65,4.1,39.4,4.1,39.4,5.8,42.4,3.3,38.0,0,1,0,0,10.0,6.0,8.1,13.0,Amsterdam
1637784000,2021-11-24 21:00,5.1,41.2,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",5.1,8.3,165,SSE,1014.0,29.95,0.0,0.0,85,58,3.2,37.8,3.2,37.8,5.1,41.2,2.8,37.0,0,0,0,0,10.0,6.0,8.9,14.4,Amsterdam
1637787600,2021-11-24 22:00,4.9,40.8,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.8,7.8,175,S,1014.0,29.94,0.0,0.0,86,54,3.1,37.6,3.1,37.6,4.9,40.8,2.8,37.0,0,1,0,0,10.0,6.0,8.6,13.9,Amsterdam
1637791200,2021-11-24 23:00,4.7,40.5,0,"{'text': 'Nublado', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.5,7.3,185,S,1014.0,29.93,0.0,0.0,87,50,3.0,37.4,3.0,37.4,4.7,40.5,2.8,37.0,0,1,0,0,10.0,6.0,8.4,13.4,Amsterdam
1637794800,2021-11-25 00:00,4.5,40.1,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.3,6.8,195,SSW,1013.0,29.92,0.0,0.0,89,47,2.9,37.2,2.9,37.2,4.5,40.1,2.8,37.0,0,0,0,0,10.0,6.0,8.1,13.0,Amsterdam
1637798400,2021-11-25 01:00,4.7,40.5,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.2,6.7,200,SSW,1013.0,29.91,0.0,0.0,87,48,3.2,37.8,3.2,37.8,4.7,40.5,2.7,36.9,0,1,0,0,10.0,6.0,7.7,12.4,Amsterdam
1637802000,2021-11-25 02:00,5.0,40.9,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.1,6.6,205,SSW,1012.0,29.89,0.0,0.0,85,48,3.5,38.3,3.5,38.3,5.0,40.9,2.7,36.8,0,1,0,0,10.0,6.0,7.3,11.8,Amsterdam
1637805600,2021-11-25 03:00,5.2,41.4,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.0,6.5,210,SSW,1012.0,29.87,0.0,0.0,84,49,3.8,38.8,3.8,38.8,5.2,41.4,2.6,36.7,0,0,0,0,10.0,6.0,6.9,11.2,Amsterdam
1637809200,2021-11-25 04:00,5.5,41.8,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.3,6.8,210,SSW,1011.0,29.86,0.0,0.0,83,66,4.0,39.2,4.0,39.2,5.5,41.8,2.8,37.1,0,1,0,0,10.0,6.0,7.3,11.8,Amsterdam
1637812800,2021-11-25 05:00,5.7,42.3,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",4.5,7.2,210,SSW,1011.0,29.85,0.0,0.0,83,83,4.2,39.6,4.2,39.6,5.7,42.3,3.1,37.5,0,3,0,0,10.0,6.0,7.7,12.4,Amsterdam
1637816400,2021-11-25 06:00,6.0,42.8,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",4.7,7.6,211,SSW,1010.0,29.84,0.0,0.0,83,100,4.4,39.9,4.4,39.9,6.0,42.8,3.3,37.9,0,0,0,0,10.0,6.0,8.1,13.0,Amsterdam
1637820000,2021-11-25 07:00,6.2,43.2,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/122.png', 'code': 1009}",5.2,8.4,247,WSW,1010.0,29.83,0.0,0.0,84,100,4.5,40.1,4.5,40.1,6.2,43.2,3.8,38.9,0,3,0,0,10.0,6.0,8.6,13.9,Amsterdam
1637823600,2021-11-25 08:00,6.5,43.6,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",5.7,9.2,283,WNW,1010.0,29.83,0.07,0.0,86,100,4.6,40.3,4.6,40.3,6.5,43.6,4.4,39.9,1,80,0,0,10.0,6.0,9.2,14.9,Amsterdam
1637827200,2021-11-25 09:00,6.7,44.1,1,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",6.3,10.1,320,NW,1010.0,29.83,0.09,0.0,88,100,4.7,40.5,4.7,40.5,6.7,44.1,4.9,40.8,0,0,0,0,10.0,6.0,9.8,15.8,Amsterdam
1637830800,2021-11-25 10:00,7.3,45.1,1,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/day/353.png', 'code': 1240}",6.3,10.2,318,NW,1010.0,29.83,0.04,0.0,82,100,5.4,41.7,5.4,41.7,7.3,45.1,4.3,39.7,1,80,0,0,10.0,6.0,9.8,15.7,Amsterdam
1637834400,2021-11-25 11:00,7.9,46.2,1,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",6.4,10.3,317,NW,1010.0,29.84,0.03,0.0,75,100,6.1,43.0,6.1,43.0,7.9,46.2,3.6,38.5,0,21,0,0,10.0,6.0,9.7,15.6,Amsterdam
1637838000,2021-11-25 12:00,8.5,47.3,1,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",6.5,10.4,316,NW,1011.0,29.84,0.04,0.0,68,100,6.8,44.2,6.8,44.2,8.5,47.3,3.0,37.4,0,0,0,0,10.0,6.0,9.6,15.5,Amsterdam
1637841600,2021-11-25 13:00,8.7,47.6,1,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",6.9,11.2,314,NW,1010.0,29.83,0.02,0.0,66,72,6.9,44.4,6.9,44.4,8.7,47.6,2.7,36.9,0,21,0,0,10.0,6.0,10.1,16.3,Amsterdam
1637845200,2021-11-25 14:00,8.8,47.9,1,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.4,11.9,313,NW,1010.0,29.83,0.0,0.0,64,43,6.9,44.5,6.9,44.5,8.8,47.9,2.5,36.4,0,0,0,0,10.0,6.0,10.7,17.2,Amsterdam
1637848800,2021-11-25 15:00,9.0,48.2,1,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.8,12.6,312,NW,1010.0,29.82,0.0,0.0,62,15,7.0,44.6,7.0,44.6,9.0,48.2,2.2,36.0,0,0,0,0,10.0,6.0,11.2,18.0,Amsterdam
1637852400,2021-11-25 16:00,8.1,46.6,1,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",7.2,11.6,315,NW,1010.0,29.82,0.0,0.0,66,19,6.1,43.0,6.1,43.0,8.1,46.6,2.2,36.0,0,0,0,0,10.0,6.0,11.2,18.0,Amsterdam
1637856000,2021-11-25 17:00,7.3,45.1,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",6.6,10.7,318,NW,1010.0,29.82,0.0,0.0,70,22,5.3,41.5,5.3,41.5,7.3,45.1,2.2,36.0,0,1,0,0,10.0,6.0,11.2,18.0,Amsterdam
1637859600,2021-11-25 18:00,6.4,43.5,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",6.0,9.7,322,NW,1010.0,29.83,0.0,0.0,75,26,4.4,39.9,4.4,39.9,6.4,43.5,2.2,36.0,0,0,0,0,10.0,6.0,11.2,18.0,Amsterdam
1637863200,2021-11-25 19:00,6.1,43.0,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",6.4,10.3,327,NNW,1010.0,29.83,0.0,0.0,75,23,3.9,39.1,3.9,39.1,6.1,43.0,1.9,35.5,0,1,0,0,10.0,6.0,11.8,19.0,Amsterdam
1637866800,2021-11-25 20:00,5.8,42.4,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.8,10.9,332,NNW,1011.0,29.84,0.0,0.0,75,21,3.5,38.2,3.5,38.2,5.8,42.4,1.7,35.0,0,0,0,0,10.0,6.0,12.4,19.9,Amsterdam
1637870400,2021-11-25 21:00,5.5,41.9,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",7.2,11.5,337,NNW,1011.0,29.85,0.0,0.0,75,18,3.0,37.4,3.0,37.4,5.5,41.9,1.4,34.5,0,0,0,0,10.0,6.0,13.0,20.9,Amsterdam
1637874000,2021-11-25 22:00,5.2,41.4,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",6.5,10.4,326,NNW,1010.0,29.84,0.0,0.0,75,30,2.9,37.2,2.9,37.2,5.2,41.4,1.1,33.9,0,0,0,0,10.0,6.0,12.0,19.3,Amsterdam
1637877600,2021-11-25 23:00,4.9,40.8,0,"{'text': 'Aguaceiros fracos', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",5.8,9.4,315,NW,1010.0,29.83,0.0,0.0,75,41,2.7,36.9,2.7,36.9,4.9,40.8,0.7,33.3,0,1,0,0,10.0,6.0,11.0,17.8,Amsterdam
